timestamp,voc1,no2,eth,co,tag
461986,4.14,3,4.14,4.03,garlic
462236,4.14,3,4.14,4.03,garlic
462486,4.14,3,4.14,4.03,garlic
462736,4.14,3,4.14,4.03,garlic
462986,4.14,3,4.14,4.03,garlic
463236,4.14,3,4.14,4.03,garlic
463486,4.14,3,4.14,4.03,garlic
463736,4.14,3,4.14,4.03,garlic
463986,4.14,3,4.13,4.03,garlic
464236,4.14,3,4.14,4.03,garlic
464486,4.14,3,4.14,4.03,garlic
464736,4.14,3,4.14,4.03,garlic
464986,4.14,3,4.14,4.03,garlic
465236,4.14,3,4.14,4.03,garlic
465486,4.14,3,4.14,4.03,garlic
465736,4.14,3,4.14,4.03,garlic
465986,4.14,3,4.14,4.03,garlic
466236,4.14,3,4.14,4.03,garlic
466486,4.14,3,4.13,4.03,garlic
466736,4.14,3.01,4.14,4.03,garlic
466986,4.14,3,4.14,4.03,garlic
467236,4.14,3,4.14,4.03,garlic
467486,4.14,3,4.14,4.03,garlic
467736,4.14,3,4.14,4.03,garlic
467986,4.14,3,4.14,4.03,garlic
468236,4.14,3,4.14,4.03,garlic
468486,4.14,3,4.14,4.03,garlic
468736,4.14,3,4.14,4.03,garlic
468986,4.14,3,4.14,4.03,garlic
469236,4.14,3,4.14,4.03,garlic
469486,4.14,3,4.14,4.03,garlic
469736,4.14,3,4.14,4.03,garlic
469986,4.14,3,4.14,4.03,garlic
470236,4.14,3,4.14,4.03,garlic
470486,4.14,3,4.14,4.03,garlic
470736,4.14,3.01,4.14,4.03,garlic
470986,4.14,3.01,4.14,4.03,garlic
471236,4.14,3.01,4.14,4.03,garlic
471486,4.14,3.01,4.14,4.03,garlic
471736,4.14,3.01,4.14,4.03,garlic
471986,4.14,3,4.14,4.03,garlic
472236,4.14,3.01,4.14,4.03,garlic
472486,4.14,3,4.14,4.03,garlic
472736,4.14,3,4.14,4.03,garlic
472986,4.14,3,4.14,4.03,garlic
473236,4.14,3.01,4.14,4.03,garlic
473486,4.14,3.01,4.14,4.03,garlic
473736,4.14,3.01,4.14,4.03,garlic
473986,4.14,3.01,4.14,4.03,garlic
474236,4.14,3,4.14,4.03,garlic
474486,4.14,3.01,4.14,4.03,garlic
474736,4.14,3.01,4.14,4.03,garlic
474986,4.14,3.01,4.14,4.03,garlic
475236,4.14,3,4.14,4.03,garlic
475486,4.14,3.01,4.14,4.03,garlic
475736,4.14,3.01,4.14,4.03,garlic
475986,4.14,3.01,4.14,4.03,garlic
476236,4.14,3.01,4.14,4.03,garlic
476486,4.14,3.01,4.14,4.03,garlic
476736,4.14,3.01,4.14,4.03,garlic
476986,4.14,3.01,4.14,4.03,garlic
477236,4.14,3.01,4.14,4.03,garlic
477486,4.14,3.01,4.14,4.03,garlic
477736,4.14,3.01,4.14,4.03,garlic
477986,4.14,3.01,4.14,4.03,garlic
478236,4.14,3.01,4.14,4.03,garlic
478486,4.14,3.01,4.14,4.03,garlic
478736,4.14,3.01,4.14,4.03,garlic
478986,4.15,3.01,4.14,4.03,garlic
479236,4.14,3.01,4.14,4.03,garlic
479486,4.14,3.01,4.14,4.03,garlic
479736,4.14,3.01,4.14,4.03,garlic
479986,4.14,3.01,4.14,4.03,garlic
480236,4.14,3.01,4.14,4.03,garlic
480486,4.14,3.01,4.14,4.03,garlic
480736,4.14,3.01,4.14,4.03,garlic
480986,4.14,3.01,4.14,4.03,garlic
481236,4.14,3.01,4.14,4.03,garlic
481486,4.14,3.01,4.14,4.03,garlic
481736,4.14,3.01,4.14,4.03,garlic
481986,4.14,3.01,4.14,4.03,garlic
482236,4.14,3.01,4.14,4.03,garlic
482486,4.14,3.01,4.14,4.03,garlic
482736,4.14,3.01,4.14,4.03,garlic
482986,4.14,3.01,4.14,4.03,garlic
483236,4.14,3.01,4.14,4.03,garlic
483486,4.14,3.01,4.14,4.02,garlic
483736,4.15,3.01,4.14,4.03,garlic
483986,4.14,3.01,4.14,4.03,garlic
484236,4.14,3.01,4.14,4.03,garlic
484486,4.14,3.01,4.14,4.02,garlic
484736,4.14,3.01,4.14,4.03,garlic
484986,4.15,3.01,4.14,4.03,garlic
485236,4.15,3.01,4.14,4.03,garlic
485486,4.14,3.01,4.14,4.02,garlic
485736,4.14,3.01,4.14,4.03,garlic
485986,4.14,3.01,4.14,4.03,garlic
486236,4.14,3.01,4.14,4.03,garlic
486486,4.15,3.01,4.14,4.03,garlic
486736,4.14,3.01,4.14,4.03,garlic
486986,4.14,3.02,4.15,4.03,garlic
487236,4.14,3.01,4.14,4.03,garlic
487486,4.15,3.01,4.15,4.03,garlic
487736,4.15,3.01,4.14,4.03,garlic
487986,4.15,3.01,4.14,4.03,garlic
488236,4.14,3.01,4.14,4.03,garlic
488486,4.15,3.01,4.14,4.03,garlic
488736,4.14,3.01,4.15,4.03,garlic
488986,4.14,3.01,4.14,4.03,garlic
489236,4.15,3.02,4.14,4.02,garlic
489486,4.15,3.02,4.15,4.03,garlic
489736,4.15,3.01,4.14,4.03,garlic
489986,4.14,3.01,4.15,4.03,garlic
490236,4.15,3.02,4.14,4.02,garlic
490486,4.15,3.02,4.14,4.03,garlic
490736,4.14,3.02,4.14,4.03,garlic
490986,4.15,3.01,4.15,4.03,garlic
491236,4.15,3.02,4.15,4.03,garlic
491486,4.15,3.02,4.14,4.03,garlic
491736,4.15,3.02,4.14,4.03,garlic
491986,4.15,3.02,4.14,4.03,garlic
492236,4.14,3.01,4.15,4.03,garlic
492486,4.15,3.02,4.14,4.03,garlic
492736,4.15,3.02,4.15,4.03,garlic
492986,4.15,3.02,4.14,4.03,garlic
493236,4.15,3.02,4.14,4.02,garlic
493486,4.15,3.02,4.14,4.03,garlic
493736,4.14,3.02,4.14,4.02,garlic
493986,4.15,3.02,4.14,4.03,garlic
494236,4.14,3.02,4.14,4.03,garlic
494486,4.15,3.02,4.15,4.03,garlic
494736,4.15,3.02,4.14,4.03,garlic
494986,4.14,3.02,4.15,4.03,garlic
495236,4.15,3.02,4.15,4.03,garlic
495486,4.14,3.02,4.15,4.03,garlic
495736,4.15,3.02,4.14,4.03,garlic
495986,4.15,3.02,4.15,4.03,garlic
496236,4.15,3.02,4.14,4.03,garlic
496486,4.15,3.02,4.14,4.03,garlic
496736,4.15,3.02,4.15,4.03,garlic
496986,4.14,3.02,4.14,4.03,garlic
497236,4.15,3.02,4.15,4.03,garlic
497486,4.15,3.02,4.14,4.03,garlic
497736,4.15,3.02,4.14,4.03,garlic
497986,4.15,3.02,4.14,4.03,garlic
498236,4.15,3.02,4.15,4.02,garlic
498486,4.15,3.02,4.15,4.03,garlic
498736,4.15,3.02,4.15,4.03,garlic
498986,4.15,3.02,4.15,4.03,garlic
499236,4.15,3.02,4.15,4.03,garlic
499486,4.14,3.02,4.14,4.03,garlic
499736,4.15,3.02,4.15,4.02,garlic
499986,4.15,3.02,4.15,4.03,garlic
500236,4.15,3.02,4.15,4.03,garlic
500486,4.15,3.02,4.14,4.03,garlic
500736,4.15,3.02,4.15,4.03,garlic
500986,4.15,3.02,4.15,4.03,garlic
501236,4.15,3.02,4.15,4.02,garlic
501486,4.15,3.02,4.15,4.03,garlic
501736,4.15,3.02,4.15,4.03,garlic
501986,4.15,3.02,4.15,4.02,garlic
502236,4.15,3.02,4.15,4.02,garlic
502486,4.15,3.02,4.15,4.03,garlic
502736,4.15,3.02,4.15,4.03,garlic
502986,4.15,3.02,4.14,4.03,garlic
503236,4.15,3.02,4.14,4.03,garlic
503486,4.15,3.02,4.15,4.02,garlic
503736,4.15,3.02,4.14,4.03,garlic
503986,4.15,3.02,4.15,4.03,garlic
504236,4.15,3.02,4.15,4.03,garlic
504486,4.15,3.02,4.14,4.02,garlic
504736,4.15,3.02,4.15,4.03,garlic
504986,4.15,3.02,4.15,4.02,garlic
505236,4.15,3.02,4.15,4.03,garlic
505486,4.15,3.02,4.15,4.02,garlic
505736,4.15,3.02,4.15,4.02,garlic
505986,4.15,3.02,4.15,4.02,garlic
506236,4.15,3.02,4.15,4.02,garlic
506486,4.15,3.02,4.15,4.03,garlic
506736,4.15,3.02,4.15,4.03,garlic
506986,4.15,3.02,4.15,4.03,garlic
507236,4.14,3.02,4.15,4.02,garlic
507486,4.15,3.03,4.15,4.02,garlic
507736,4.15,3.02,4.15,4.02,garlic
507986,4.15,3.02,4.15,4.02,garlic
508236,4.15,3.02,4.15,4.02,garlic
508486,4.14,3.03,4.15,4.03,garlic
508736,4.15,3.02,4.15,4.03,garlic
508986,4.15,3.03,4.15,4.02,garlic
509236,4.15,3.02,4.15,4.03,garlic
509486,4.15,3.02,4.15,4.02,garlic
509736,4.15,3.03,4.15,4.02,garlic
509986,4.15,3.02,4.15,4.03,garlic
510236,4.15,3.03,4.15,4.02,garlic
510486,4.15,3.03,4.15,4.03,garlic
510736,4.15,3.02,4.15,4.02,garlic
510986,4.15,3.02,4.15,4.02,garlic
511236,4.15,3.02,4.15,4.02,garlic
511486,4.15,3.03,4.15,4.03,garlic
511736,4.15,3.03,4.15,4.02,garlic
511986,4.15,3.02,4.15,4.03,garlic
512236,4.15,3.03,4.15,4.03,garlic
512486,4.15,3.03,4.15,4.02,garlic
512736,4.15,3.03,4.15,4.03,garlic
512986,4.15,3.03,4.15,4.02,garlic
513236,4.15,3.03,4.14,4.03,garlic
513486,4.15,3.03,4.15,4.02,garlic
513736,4.15,3.03,4.15,4.02,garlic
513986,4.15,3.03,4.15,4.03,garlic
514236,4.15,3.03,4.15,4.02,garlic
514486,4.15,3.03,4.15,4.03,garlic
514736,4.15,3.03,4.15,4.02,garlic
514986,4.15,3.02,4.15,4.02,garlic
515236,4.15,3.03,4.15,4.02,garlic
515486,4.15,3.03,4.15,4.03,garlic
515736,4.15,3.03,4.15,4.02,garlic
515986,4.15,3.03,4.15,4.02,garlic
516236,4.15,3.03,4.15,4.02,garlic
516486,4.15,3.03,4.15,4.02,garlic
516736,4.15,3.03,4.15,4.02,garlic
516986,4.15,3.03,4.15,4.02,garlic
517236,4.15,3.03,4.15,4.02,garlic
517486,4.15,3.03,4.15,4.02,garlic
517736,4.15,3.03,4.15,4.02,garlic
517986,4.15,3.03,4.15,4.02,garlic
518236,4.15,3.03,4.15,4.02,garlic
518486,4.15,3.03,4.15,4.03,garlic
518736,4.15,3.03,4.15,4.03,garlic
518986,4.15,3.03,4.15,4.02,garlic
519236,4.15,3.03,4.15,4.02,garlic
519486,4.15,3.03,4.15,4.02,garlic
519736,4.15,3.03,4.15,4.02,garlic
519986,4.15,3.02,4.15,4.02,garlic
520236,4.15,3.03,4.15,4.02,garlic
520486,4.15,3.03,4.15,4.03,garlic
520736,4.15,3.03,4.15,4.02,garlic
520986,4.15,3.03,4.15,4.02,garlic
521236,4.15,3.03,4.15,4.02,garlic
521486,4.15,3.03,4.15,4.02,garlic
521736,4.15,3.03,4.15,4.02,garlic
521986,4.15,3.03,4.15,4.02,garlic
522236,4.15,3.03,4.15,4.02,garlic
522486,4.15,3.03,4.15,4.02,garlic
522736,4.15,3.03,4.15,4.02,garlic
522986,4.15,3.03,4.15,4.02,garlic
523236,4.15,3.03,4.15,4.02,garlic
523486,4.15,3.03,4.15,4.02,garlic
523736,4.15,3.03,4.15,4.02,garlic
523986,4.15,3.03,4.15,4.02,garlic
524236,4.15,3.03,4.15,4.02,garlic
524486,4.16,3.03,4.15,4.02,garlic
524736,4.15,3.03,4.15,4.02,garlic
524986,4.15,3.03,4.15,4.02,garlic
525236,4.15,3.03,4.15,4.02,garlic
525486,4.15,3.03,4.15,4.02,garlic
525736,4.15,3.03,4.15,4.02,garlic
525986,4.15,3.03,4.15,4.02,garlic
526236,4.15,3.03,4.15,4.02,garlic
526486,4.15,3.03,4.15,4.02,garlic
526736,4.15,3.03,4.15,4.02,garlic
526986,4.15,3.03,4.15,4.02,garlic
527236,4.15,3.03,4.15,4.02,garlic
527486,4.15,3.03,4.15,4.02,garlic
527736,4.15,3.03,4.15,4.02,garlic
527986,4.15,3.03,4.15,4.02,garlic
528236,4.15,3.03,4.15,4.02,garlic
528486,4.15,3.03,4.15,4.02,garlic
528736,4.15,3.04,4.15,4.02,garlic
528986,4.15,3.03,4.15,4.02,garlic
529236,4.16,3.04,4.15,4.02,garlic
529486,4.15,3.04,4.15,4.02,garlic
529736,4.15,3.03,4.15,4.02,garlic
529986,4.16,3.04,4.15,4.02,garlic
530236,4.16,3.03,4.15,4.02,garlic
530486,4.16,3.04,4.15,4.02,garlic
530736,4.16,3.04,4.15,4.02,garlic
530986,4.15,3.03,4.15,4.02,garlic
531236,4.15,3.04,4.15,4.02,garlic
531486,4.15,3.04,4.15,4.02,garlic
531736,4.16,3.04,4.15,4.02,garlic
531986,4.15,3.04,4.15,4.02,garlic
532236,4.16,3.04,4.15,4.02,garlic
532486,4.16,3.04,4.15,4.02,garlic
532736,4.15,3.04,4.15,4.02,garlic
532986,4.16,3.04,4.15,4.02,garlic
533236,4.16,3.04,4.15,4.02,garlic
533486,4.16,3.03,4.15,4.02,garlic
533736,4.16,3.04,4.15,4.02,garlic
533986,4.16,3.04,4.15,4.02,garlic
534236,4.15,3.04,4.15,4.02,garlic
534486,4.15,3.04,4.15,4.02,garlic
534736,4.16,3.04,4.15,4.02,garlic
534986,4.16,3.04,4.15,4.02,garlic
535236,4.16,3.04,4.15,4.02,garlic
535486,4.16,3.04,4.15,4.02,garlic
535736,4.15,3.03,4.15,4.02,garlic
535986,4.16,3.04,4.15,4.02,garlic
536236,4.16,3.04,4.15,4.02,garlic
536486,4.16,3.04,4.15,4.02,garlic
536736,4.16,3.04,4.15,4.02,garlic
536986,4.16,3.04,4.15,4.02,garlic
537236,4.16,3.04,4.15,4.02,garlic
537486,4.16,3.04,4.15,4.02,garlic
537736,4.16,3.04,4.15,4.02,garlic
537986,4.16,3.04,4.15,4.02,garlic
538236,4.15,3.04,4.15,4.02,garlic
538486,4.16,3.04,4.15,4.02,garlic
538736,4.16,3.04,4.15,4.02,garlic
538986,4.16,3.04,4.15,4.02,garlic
539236,4.16,3.04,4.15,4.02,garlic
539486,4.16,3.04,4.15,4.02,garlic
539736,4.16,3.04,4.15,4.02,garlic
539986,4.16,3.04,4.15,4.02,garlic
540236,4.16,3.04,4.15,4.02,garlic
540486,4.16,3.04,4.15,4.02,garlic
540736,4.16,3.04,4.15,4.02,garlic
540986,4.16,3.04,4.15,4.01,garlic
541236,4.16,3.04,4.15,4.02,garlic
541486,4.16,3.04,4.15,4.02,garlic
541736,4.16,3.04,4.15,4.02,garlic
541986,4.16,3.04,4.15,4.02,garlic
542236,4.16,3.04,4.15,4.02,garlic
542486,4.16,3.04,4.15,4.02,garlic
542736,4.16,3.04,4.15,4.02,garlic
542986,4.16,3.04,4.15,4.02,garlic
543236,4.15,3.04,4.16,4.02,garlic
543486,4.16,3.04,4.15,4.02,garlic
543736,4.16,3.04,4.15,4.02,garlic
543986,4.16,3.04,4.16,4.02,garlic
544236,4.15,3.04,4.16,4.02,garlic
544486,4.15,3.04,4.16,4.02,garlic
544736,4.16,3.04,4.15,4.02,garlic
544986,4.15,3.04,4.15,4.02,garlic
545236,4.16,3.04,4.15,4.02,garlic
545486,4.15,3.04,4.15,4.02,garlic
545736,4.16,3.04,4.16,4.02,garlic
545986,4.16,3.04,4.15,4.01,garlic
546236,4.16,3.04,4.15,4.02,garlic
546486,4.16,3.04,4.16,4.02,garlic
546736,4.16,3.04,4.16,4.02,garlic
546986,4.16,3.04,4.15,4.02,garlic
547236,4.16,3.04,4.15,4.02,garlic
547486,4.16,3.04,4.15,4.01,garlic
547736,4.16,3.04,4.16,4.02,garlic
547986,4.16,3.04,4.15,4.02,garlic
548236,4.16,3.04,4.16,4.02,garlic
548486,4.16,3.04,4.16,4.02,garlic
548736,4.16,3.04,4.16,4.02,garlic
548986,4.16,3.04,4.16,4.02,garlic
549236,4.16,3.04,4.16,4.02,garlic
549486,4.16,3.04,4.15,4.02,garlic
549736,4.16,3.04,4.15,4.02,garlic
549986,4.16,3.04,4.16,4.02,garlic
550236,4.16,3.04,4.15,4.02,garlic
550486,4.16,3.04,4.16,4.02,garlic
550736,4.16,3.04,4.16,4.02,garlic
550986,4.16,3.04,4.16,4.02,garlic
551236,4.16,3.04,4.15,4.02,garlic
551486,4.16,3.04,4.16,4.02,garlic
551736,4.16,3.04,4.16,4.02,garlic
551986,4.16,3.04,4.16,4.02,garlic
552236,4.16,3.04,4.15,4.02,garlic
552486,4.16,3.04,4.15,4.02,garlic
552736,4.16,3.04,4.16,4.02,garlic
552986,4.16,3.04,4.15,4.02,garlic
553236,4.16,3.05,4.16,4.02,garlic
553486,4.16,3.04,4.16,4.01,garlic
553736,4.16,3.05,4.16,4.02,garlic
553986,4.16,3.05,4.16,4.01,garlic
554236,4.16,3.04,4.16,4.02,garlic
554486,4.16,3.04,4.16,4.01,garlic
554736,4.16,3.04,4.16,4.02,garlic
554986,4.16,3.04,4.15,4.02,garlic
555236,4.16,3.04,4.16,4.02,garlic
555486,4.16,3.05,4.16,4.02,garlic
555736,4.16,3.04,4.16,4.02,garlic
555986,4.16,3.05,4.15,4.02,garlic
556236,4.16,3.04,4.15,4.02,garlic
556486,4.16,3.04,4.16,4.02,garlic
556736,4.16,3.04,4.16,4.01,garlic
556986,4.16,3.04,4.16,4.02,garlic
557236,4.16,3.05,4.16,4.02,garlic
557486,4.16,3.05,4.16,4.02,garlic
557736,4.16,3.04,4.16,4.02,garlic
557986,4.16,3.05,4.16,4.02,garlic
558236,4.16,3.05,4.16,4.02,garlic
558486,4.16,3.04,4.16,4.02,garlic
558736,4.16,3.05,4.16,4.01,garlic
558986,4.16,3.05,4.16,4.02,garlic
559236,4.16,3.04,4.16,4.02,garlic
559486,4.16,3.05,4.16,4.02,garlic
559736,4.16,3.04,4.16,4.02,garlic
559986,4.16,3.04,4.16,4.02,garlic
560236,4.16,3.05,4.16,4.02,garlic
560486,4.16,3.04,4.16,4.02,garlic
560736,4.16,3.05,4.16,4.01,garlic
560986,4.16,3.05,4.16,4.01,garlic
561236,4.16,3.05,4.16,4.02,garlic
561486,4.16,3.05,4.16,4.02,garlic
561736,4.16,3.05,4.16,4.02,garlic
561986,4.16,3.05,4.16,4.02,garlic
562236,4.16,3.05,4.15,4.01,garlic
562486,4.16,3.05,4.15,4.02,garlic
562736,4.16,3.05,4.16,4.02,garlic
562986,4.16,3.05,4.16,4.02,garlic
563236,4.16,3.05,4.16,4.01,garlic
563486,4.16,3.05,4.16,4.02,garlic
563736,4.16,3.05,4.16,4.01,garlic
563986,4.16,3.05,4.16,4.02,garlic
564236,4.16,3.05,4.16,4.02,garlic
564486,4.16,3.05,4.16,4.02,garlic
564736,4.16,3.05,4.16,4.02,garlic
564986,4.16,3.05,4.16,4.02,garlic
565236,4.16,3.05,4.16,4.02,garlic
565486,4.16,3.05,4.16,4.01,garlic
565736,4.17,3.05,4.16,4.01,garlic
565986,4.16,3.05,4.16,4.02,garlic
566236,4.16,3.05,4.16,4.02,garlic
566486,4.16,3.05,4.16,4.02,garlic
566736,4.17,3.05,4.16,4.02,garlic
566986,4.16,3.05,4.16,4.02,garlic
567236,4.16,3.05,4.16,4.02,garlic
567486,4.16,3.05,4.16,4.02,garlic
567736,4.16,3.05,4.16,4.02,garlic
567986,4.17,3.05,4.16,4.01,garlic
568236,4.16,3.05,4.16,4.02,garlic
568486,4.16,3.05,4.16,4.02,garlic
568736,4.16,3.05,4.16,4.01,garlic
568986,4.16,3.05,4.16,4.02,garlic
569236,4.16,3.05,4.16,4.02,garlic
569486,4.17,3.05,4.16,4.02,garlic
569736,4.17,3.05,4.16,4.02,garlic
569986,4.16,3.05,4.16,4.01,garlic
570236,4.16,3.05,4.16,4.01,garlic
570486,4.17,3.05,4.16,4.02,garlic
570736,4.16,3.05,4.16,4.02,garlic
570986,4.16,3.05,4.16,4.01,garlic
571236,4.16,3.05,4.16,4.02,garlic
571486,4.16,3.05,4.16,4.01,garlic
571736,4.16,3.06,4.16,4.02,garlic
571986,4.17,3.06,4.16,4.02,garlic
572236,4.16,3.05,4.16,4.02,garlic
572486,4.16,3.06,4.16,4.01,garlic
572736,4.16,3.06,4.16,4.01,garlic
572986,4.16,3.05,4.16,4.02,garlic
573236,4.17,3.06,4.16,4.01,garlic
573486,4.16,3.05,4.16,4.01,garlic
573736,4.16,3.05,4.16,4.01,garlic
573986,4.17,3.05,4.16,4.01,garlic
574236,4.16,3.05,4.16,4.01,garlic
574486,4.16,3.05,4.16,4.02,garlic
574736,4.16,3.05,4.16,4.01,garlic
574986,4.16,3.06,4.16,4.01,garlic
575236,4.17,3.06,4.16,4.02,garlic
575486,4.17,3.06,4.16,4.01,garlic
575736,4.17,3.06,4.16,4.01,garlic
575986,4.17,3.06,4.16,4.01,garlic
576236,4.17,3.06,4.16,4.02,garlic
576486,4.16,3.06,4.16,4.02,garlic
576736,4.16,3.05,4.16,4.02,garlic
576986,4.17,3.06,4.16,4.01,garlic
577236,4.16,3.05,4.16,4.01,garlic
577486,4.17,3.06,4.16,4.02,garlic
577736,4.17,3.06,4.16,4.02,garlic
577986,4.17,3.06,4.16,4.01,garlic
578236,4.17,3.06,4.16,4.02,garlic
578486,4.17,3.06,4.16,4.02,garlic
578736,4.16,3.06,4.16,4.02,garlic
578986,4.17,3.06,4.16,4.01,garlic
579236,4.17,3.05,4.16,4.02,garlic
579486,4.17,3.06,4.16,4.01,garlic
579736,4.17,3.06,4.16,4.01,garlic
579986,4.17,3.06,4.16,4.02,garlic
580236,4.16,3.06,4.16,4.01,garlic
580486,4.17,3.06,4.16,4.01,garlic
580736,4.17,3.06,4.16,4.01,garlic
580986,4.17,3.06,4.16,4.01,garlic
581236,4.17,3.06,4.16,4.01,garlic
581486,4.17,3.06,4.16,4.02,garlic
581736,4.17,3.06,4.16,4.01,garlic
581986,4.17,3.06,4.16,4.02,garlic
582236,4.17,3.06,4.16,4.01,garlic
582486,4.17,3.06,4.16,4.01,garlic
582736,4.17,3.06,4.16,4.02,garlic
582986,4.16,3.06,4.16,4.01,garlic
583236,4.17,3.06,4.16,4.01,garlic
583486,4.17,3.06,4.16,4.01,garlic
583736,4.17,3.06,4.16,4.01,garlic
583986,4.17,3.05,4.16,4.01,garlic
584236,4.17,3.06,4.16,4.01,garlic
584486,4.17,3.06,4.16,4.01,garlic
584736,4.17,3.06,4.16,4.01,garlic
584986,4.17,3.06,4.16,4.01,garlic
585236,4.17,3.06,4.16,4.01,garlic
585486,4.17,3.06,4.16,4.01,garlic
585736,4.17,3.06,4.16,4.02,garlic
585986,4.17,3.06,4.16,4.01,garlic
586236,4.17,3.06,4.16,4.01,garlic
586486,4.17,3.06,4.16,4.01,garlic
586736,4.17,3.06,4.16,4.01,garlic
586986,4.16,3.06,4.16,4.01,garlic
587236,4.17,3.06,4.16,4.01,garlic
587486,4.16,3.06,4.16,4.01,garlic
587736,4.17,3.06,4.16,4.01,garlic
587986,4.17,3.06,4.16,4.01,garlic
588236,4.17,3.06,4.16,4.02,garlic
588486,4.17,3.06,4.16,4.01,garlic
588736,4.17,3.06,4.16,4.01,garlic
588986,4.17,3.06,4.16,4.01,garlic
589236,4.17,3.06,4.16,4.01,garlic
589486,4.17,3.06,4.16,4.01,garlic
589736,4.17,3.06,4.16,4.01,garlic
589986,4.17,3.06,4.16,4.01,garlic
590236,4.17,3.06,4.16,4.01,garlic
590486,4.17,3.06,4.16,4.01,garlic
590736,4.17,3.06,4.16,4.01,garlic
590986,4.17,3.06,4.16,4.01,garlic
591236,4.17,3.06,4.16,4.01,garlic
591486,4.17,3.06,4.16,4.01,garlic
591736,4.17,3.06,4.16,4.01,garlic
591986,4.16,3.06,4.16,4.01,garlic
592236,4.17,3.07,4.16,4.01,garlic
592486,4.17,3.06,4.16,4.01,garlic
592736,4.17,3.07,4.16,4.01,garlic
592986,4.17,3.07,4.16,4.01,garlic
593236,4.17,3.07,4.16,4.01,garlic
593486,4.17,3.07,4.16,4.01,garlic
593736,4.17,3.06,4.16,4.01,garlic
593986,4.17,3.06,4.16,4.01,garlic
594236,4.16,3.06,4.16,4.01,garlic
594486,4.17,3.06,4.16,4.01,garlic
594736,4.17,3.07,4.16,4.01,garlic
594986,4.17,3.06,4.16,4.01,garlic
595236,4.17,3.07,4.16,4.01,garlic
595486,4.17,3.07,4.16,4.01,garlic
595736,4.17,3.07,4.16,4.01,garlic
595986,4.17,3.07,4.16,4.01,garlic
596236,4.17,3.07,4.16,4.01,garlic
596486,4.17,3.07,4.16,4.01,garlic
596736,4.17,3.06,4.16,4.01,garlic
596986,4.17,3.07,4.16,4.01,garlic
597236,4.16,3.07,4.16,4.01,garlic
597486,4.17,3.07,4.16,4.01,garlic
597736,4.17,3.07,4.16,4.01,garlic
597986,4.17,3.07,4.17,4.01,garlic
598236,4.17,3.07,4.16,4.01,garlic
598486,4.17,3.07,4.16,4.01,garlic
598736,4.17,3.07,4.16,4.01,garlic
598986,4.17,3.07,4.16,4.01,garlic
599236,4.17,3.06,4.16,4.01,garlic
599486,4.17,3.07,4.16,4.01,garlic
599736,4.17,3.07,4.16,4.01,garlic
599986,4.17,3.07,4.16,4.01,garlic
600236,4.17,3.07,4.16,4.01,garlic
600486,4.17,3.07,4.17,4.01,garlic
600736,4.17,3.07,4.16,4.01,garlic
600986,4.17,3.07,4.16,4.01,garlic
601236,4.17,3.07,4.16,4.01,garlic
601486,4.17,3.07,4.17,4.01,garlic
601736,4.17,3.07,4.16,4.01,garlic
601986,4.17,3.07,4.17,4.01,garlic
602236,4.17,3.07,4.17,4.01,garlic
602486,4.17,3.07,4.17,4.01,garlic
602736,4.17,3.07,4.16,4.01,garlic
602986,4.17,3.07,4.17,4.01,garlic
603236,4.17,3.07,4.17,4.01,garlic
603486,4.17,3.07,4.16,4.01,garlic
603736,4.17,3.07,4.17,4.01,garlic
603986,4.17,3.07,4.17,4.01,garlic
604236,4.17,3.07,4.17,4.01,garlic
604486,4.17,3.07,4.17,4.01,garlic
604736,4.17,3.07,4.17,4.01,garlic
604986,4.17,3.07,4.16,4.01,garlic
605236,4.17,3.07,4.17,4.01,garlic
605486,4.17,3.07,4.16,4.01,garlic
605736,4.17,3.07,4.17,4.01,garlic
605986,4.17,3.07,4.17,4.01,garlic
606236,4.17,3.07,4.17,4.01,garlic
606486,4.17,3.07,4.17,4.01,garlic
606736,4.17,3.07,4.17,4.01,garlic
606986,4.17,3.07,4.17,4.01,garlic
607236,4.17,3.07,4.17,4.01,garlic
607486,4.17,3.08,4.17,4.01,garlic
607736,4.17,3.07,4.17,4.01,garlic
607986,4.17,3.07,4.17,4.01,garlic
608236,4.17,3.07,4.16,4.01,garlic
608486,4.17,3.08,4.17,4.01,garlic
608736,4.17,3.07,4.17,4.01,garlic
608986,4.17,3.07,4.17,4.01,garlic
609236,4.17,3.07,4.16,4.01,garlic
609486,4.17,3.07,4.16,4.01,garlic
609736,4.17,3.07,4.17,4.01,garlic
609986,4.17,3.08,4.17,4.01,garlic
610236,4.17,3.07,4.16,4.01,garlic
610486,4.17,3.07,4.17,4.01,garlic
610736,4.17,3.07,4.17,4.01,garlic
610986,4.17,3.08,4.16,4.01,garlic
611236,4.17,3.07,4.17,4.01,garlic
611486,4.17,3.07,4.17,4.01,garlic
611736,4.17,3.07,4.17,4.01,garlic
611986,4.17,3.08,4.17,4.01,garlic
612236,4.17,3.08,4.17,4.01,garlic
612486,4.17,3.07,4.17,4.01,garlic
612736,4.18,3.08,4.17,4.01,garlic
612986,4.17,3.07,4.17,4.01,garlic
613236,4.17,3.08,4.17,4.01,garlic
613486,4.17,3.08,4.17,4.01,garlic
613736,4.17,3.07,4.17,4.01,garlic
613986,4.17,3.08,4.17,4.01,garlic
614236,4.17,3.08,4.17,4.01,garlic
614486,4.17,3.08,4.17,4.01,garlic
